646	1	0.055401
647	170	6.710731
648	4	0.113312
649	1000000	2261.118413
650	0	19.413771
651	4	26.817083
652	0	0.028460
653	2	0.090502
654	59226	2506.063272
655	19	0.219653
656	78	3.909645
657	89179	299.858935
658	0	2.230707
659	1006	8.708174
660	27	0.236754
661	3	0.065461
662	5	0.196253
663	656	1.668678
664	14	32.814832
665	0	0.032161
666	23	0.212043
667	1000000	6215.160590
668	918903	1493.733905
669	134892	940.163332
670	10	0.272894
671	13	0.141853
672	633	8.311827
673	836255	4515.330001
674	362799	1140.198585
675	2	0.111482
676	1	1.009987
677	0	0.023320
678	1	2.434471
679	13	0.202933
680	2765	19.294919
681	0	29.772931
682	0	0.383786
683	0	0.390787
684	341	115.031858
685	69	4.992922
686	83	20.960016
687	1516	101.366903
688	128967	2005.589391
689	774	604.934849
690	61	128.504500
691	106428	804.773595
692	0	3.020470
693	134	28.395189
694	1	1.672928
695	0	1.130849
696	249	19.281858
697	1440	42.519722
698	41510	649.999362
699	1	0.041810
700	43	1.130189
701	0	0.161873
702	6308	52.825531
703	1000000	2704.398352
704	1000000	2515.609689
705	558	6.821862
706	179	40.978415
707	4679	45.257176
708	238	41.581625
709	1021	46.304473
710	1000000	2064.645826
711	1	0.148923
712	1	0.034781
713	0	0.042980
714	0	0.025781
715	0	2.194356
716	1000000	1561.690471
717	17	14.344726
718	0	0.037570
719	13	30.349280
720	1	0.221904
721	10	0.145882
722	276	228.583448
723	1	0.088202
724	0	0.012390
725	0	17.923285
726	0	0.061051
727	2574	122.814644
728	547569	1614.059138
729	49418	316.063267
730	0	0.045901
